_open_time,Open,High,Low,Close,Volume
2023-01-01 05:40:00,16517.92,16520.74,16514.79,16520.02,287.97125
2023-01-01 05:45:00,16520.03,16523.9,16518.85,16522.06,289.0846
2023-01-01 05:50:00,16522.06,16524.2,16519.85,16522.47,212.61128
2023-01-01 05:55:00,16522.48,16534.98,16522.19,16530.71,497.81097
2023-01-01 06:00:00,16530.71,16543.69,16528.81,16541.39,416.17234
2023-01-01 06:05:00,16541.39,16541.43,16531.38,16538.85,349.3546
2023-01-01 06:10:00,16539.25,16541.8,16535.95,16537.72,183.70625
2023-01-01 06:15:00,16538.05,16549.58,16537.64,16548.41,315.75353
2023-01-01 06:20:00,16548.06,16548.72,16540.86,16544.42,343.42514
2023-01-01 06:25:00,16544.42,16550.0,16543.01,16544.63,316.97666
2023-01-01 06:30:00,16545.02,16545.96,16538.5,16540.97,214.95157
2023-01-01 06:35:00,16540.97,16542.47,16538.41,16541.27,228.34085
2023-01-01 06:40:00,16541.27,16545.46,16539.96,16544.68,257.31213
2023-01-01 06:45:00,16544.38,16546.93,16542.66,16543.52,292.79447
2023-01-01 06:50:00,16543.52,16543.95,16538.46,16541.34,237.44661
2023-01-01 06:55:00,16540.72,16541.49,16539.01,16539.79,188.66791
2023-01-01 07:00:00,16539.79,16544.57,16537.68,16539.32,364.31375
2023-01-01 07:05:00,16539.32,16540.36,16526.68,16534.07,617.38879
2023-01-01 07:10:00,16533.65,16537.45,16522.42,16530.26,492.12411
2023-01-01 07:15:00,16530.82,16530.82,16499.01,16509.91,889.5585
2023-01-01 07:20:00,16510.38,16512.0,16505.87,16509.28,305.23742
2023-01-01 07:25:00,16508.94,16524.82,16501.86,16522.78,620.9341
2023-01-01 07:30:00,16522.28,16522.77,16514.31,16520.27,290.74311
2023-01-01 07:35:00,16520.27,16522.74,16504.17,16522.28,386.39968
2023-01-01 07:40:00,16522.29,16529.98,16520.42,16525.24,296.45634
2023-01-01 07:45:00,16525.59,16530.91,16524.73,16527.65,301.91184
2023-01-01 07:50:00,16527.65,16530.51,16520.67,16522.8,304.51876
2023-01-01 07:55:00,16523.23,16532.37,16522.8,16526.19,315.37182
2023-01-01 08:00:00,16525.7,16533.15,16525.11,16531.29,379.67542
2023-01-01 08:05:00,16531.82,16534.03,16519.66,16522.14,480.25205
2023-01-01 08:10:00,16522.14,16523.91,16516.78,16518.19,294.79899
2023-01-01 08:15:00,16518.19,16524.72,16513.24,16523.87,430.49806
2023-01-01 08:20:00,16523.87,16525.88,16518.6,16524.19,350.13493
2023-01-01 08:25:00,16524.04,16525.0,16520.53,16523.23,211.04482
2023-01-01 08:30:00,16522.83,16527.11,16520.96,16521.08,354.97319
2023-01-01 08:35:00,16521.25,16521.97,16512.68,16514.5,363.63244
2023-01-01 08:40:00,16514.06,16517.85,16509.3,16510.68,326.90698
2023-01-01 08:45:00,16510.68,16515.41,16509.19,16514.4,339.85942
2023-01-01 08:50:00,16514.42,16515.02,16508.45,16514.2,410.69891
2023-01-01 08:55:00,16514.2,16517.35,16509.6,16513.34,329.44502
2023-01-01 09:00:00,16513.33,16514.99,16508.79,16509.34,328.10787
2023-01-01 09:05:00,16509.34,16512.08,16505.2,16510.62,398.65323
2023-01-01 09:10:00,16510.22,16515.23,16509.02,16514.75,277.45756
2023-01-01 09:15:00,16515.11,16517.53,16511.96,16515.56,313.79527
2023-01-01 09:20:00,16515.92,16521.04,16514.31,16520.2,339.17114
2023-01-01 09:25:00,16520.2,16522.63,16513.87,16514.23,346.28233
2023-01-01 09:30:00,16514.64,16521.94,16514.22,16521.37,247.94846
2023-01-01 09:35:00,16521.3,16523.12,16520.38,16520.99,161.26985
2023-01-01 09:40:00,16520.99,16533.12,16520.5,16531.85,474.33296
2023-01-01 09:45:00,16531.85,16533.28,16525.62,16532.4,332.06128
2023-01-01 09:50:00,16532.4,16537.92,16531.37,16536.36,398.13586
2023-01-01 09:55:00,16536.36,16542.49,16532.82,16537.88,483.53468
2023-01-01 10:00:00,16538.32,16539.09,16533.53,16535.0,371.68193
2023-01-01 10:05:00,16535.37,16538.48,16533.42,16534.36,399.54094
2023-01-01 10:10:00,16534.86,16543.14,16534.16,16542.85,407.83227
2023-01-01 10:15:00,16542.6,16546.49,16540.53,16541.94,383.62162
2023-01-01 10:20:00,16541.94,16546.47,16539.98,16545.38,212.37845
2023-01-01 10:25:00,16545.7,16547.38,16542.23,16544.07,205.48732
2023-01-01 10:30:00,16543.69,16544.75,16536.25,16538.25,372.95114
2023-01-01 10:35:00,16538.25,16540.26,16533.79,16536.36,353.0664
2023-01-01 10:40:00,16536.68,16539.83,16534.37,16539.58,244.77048
2023-01-01 10:45:00,16539.83,16541.77,16538.34,16539.86,186.23897
2023-01-01 10:50:00,16539.86,16542.38,16538.12,16542.16,273.98316
2023-01-01 10:55:00,16541.73,16548.71,16539.75,16548.34,392.21348
2023-01-01 11:00:00,16547.98,16551.29,16545.5,16545.95,338.09599
2023-01-01 11:05:00,16546.28,16551.65,16545.05,16549.45,360.81813
2023-01-01 11:10:00,16549.16,16552.67,16546.45,16547.92,304.73458
2023-01-01 11:15:00,16547.56,16547.96,16540.2,16543.33,279.01553
2023-01-01 11:20:00,16543.31,16547.49,16541.33,16546.11,265.07339
2023-01-01 11:25:00,16546.11,16546.8,16542.02,16544.56,281.46856
2023-01-01 11:30:00,16544.56,16548.41,16542.14,16546.61,349.90553
2023-01-01 11:35:00,16546.25,16550.66,16545.67,16549.41,287.66949
2023-01-01 11:40:00,16549.41,16552.03,16548.94,16550.95,285.33232
2023-01-01 11:45:00,16550.59,16554.47,16547.9,16549.61,371.76792
2023-01-01 11:50:00,16549.61,16550.6,16547.51,16549.35,206.17884
2023-01-01 11:55:00,16549.1,16557.0,16548.81,16556.66,409.46985
2023-01-01 12:00:00,16556.66,16563.15,16554.91,16562.56,399.89826
2023-01-01 12:05:00,16562.56,16563.16,16548.58,16551.88,472.06672
2023-01-01 12:10:00,16551.88,16572.42,16549.72,16564.36,588.31059
2023-01-01 12:15:00,16564.37,16570.06,16560.7,16561.28,340.19434
2023-01-01 12:20:00,16561.59,16562.85,16557.63,16560.32,268.16625
2023-01-01 12:25:00,16560.0,16569.63,16557.08,16564.27,494.64636
2023-01-01 12:30:00,16564.06,16572.94,16556.27,16559.44,408.96909
2023-01-01 12:35:00,16558.99,16560.0,16556.08,16556.25,190.60728
2023-01-01 12:40:00,16556.25,16558.06,16555.0,16556.92,234.44573
2023-01-01 12:45:00,16556.92,16562.46,16555.2,16561.98,266.44225
2023-01-01 12:50:00,16561.61,16562.99,16558.34,16560.92,242.691
2023-01-01 12:55:00,16560.92,16562.99,16559.35,16560.93,244.04777
2023-01-01 13:00:00,16561.29,16566.69,16560.91,16566.26,268.18095
2023-01-01 13:05:00,16565.96,16567.26,16560.5,16561.68,334.97845
2023-01-01 13:10:00,16561.81,16562.7,16550.36,16554.25,541.99601
2023-01-01 13:15:00,16554.24,16555.38,16541.27,16548.47,633.2289
2023-01-01 13:20:00,16548.55,16549.86,16546.93,16548.15,182.55755
2023-01-01 13:25:00,16548.43,16550.97,16546.08,16550.92,226.95651
2023-01-01 13:30:00,16550.92,16552.0,16545.79,16547.32,292.7576
2023-01-01 13:35:00,16547.32,16547.78,16539.05,16541.64,705.86338
2023-01-01 13:40:00,16541.64,16547.81,16540.21,16542.55,413.72756
2023-01-01 13:45:00,16542.55,16546.58,16539.9,16545.28,287.99569
2023-01-01 13:50:00,16545.28,16548.54,16543.0,16547.81,256.54684
2023-01-01 13:55:00,16547.39,16549.04,16545.64,16548.04,234.89259
2023-01-01 14:00:00,16547.61,16553.73,16546.7,16552.15,336.6447
2023-01-01 14:05:00,16552.15,16553.99,16545.34,16545.79,308.3692
2023-01-01 14:10:00,16545.79,16554.63,16545.75,16553.11,336.47762
2023-01-01 14:15:00,16553.56,16555.5,16552.59,16555.25,249.0697
2023-01-01 14:20:00,16555.25,16555.88,16553.41,16553.77,160.7503
2023-01-01 14:25:00,16554.11,16558.19,16553.13,16556.53,240.39299
2023-01-01 14:30:00,16556.15,16558.56,16555.6,16557.22,181.38539
2023-01-01 14:35:00,16557.22,16557.25,16551.46,16553.06,209.90258
2023-01-01 14:40:00,16552.71,16553.25,16546.83,16548.0,309.02722
2023-01-01 14:45:00,16547.67,16552.18,16545.2,16550.56,341.77728
2023-01-01 14:50:00,16550.96,16552.98,16548.46,16548.46,278.26186
2023-01-01 14:55:00,16548.62,16549.0,16540.85,16542.94,342.93209
2023-01-01 15:00:00,16542.94,16546.32,16542.45,16544.98,235.42004
2023-01-01 15:05:00,16544.5,16549.29,16542.98,16547.26,304.82117
2023-01-01 15:10:00,16547.26,16549.78,16546.68,16549.57,211.21213
2023-01-01 15:15:00,16549.57,16549.66,16547.0,16547.64,196.57368
2023-01-01 15:20:00,16547.29,16548.08,16536.0,16539.52,464.70323
2023-01-01 15:25:00,16539.35,16544.0,16533.68,16542.89,354.88785
2023-01-01 15:30:00,16543.28,16546.07,16542.0,16545.28,209.64655
2023-01-01 15:35:00,16544.84,16545.62,16543.31,16544.13,131.28405
2023-01-01 15:40:00,16544.35,16549.14,16544.11,16548.82,201.06301
2023-01-01 15:45:00,16549.13,16552.14,16545.47,16547.11,248.25826
2023-01-01 15:50:00,16547.11,16548.87,16545.02,16546.06,261.98869
2023-01-01 15:55:00,16546.06,16559.99,16545.51,16558.73,401.0737
2023-01-01 16:00:00,16558.73,16584.66,16558.0,16563.2,1037.3471
2023-01-01 16:05:00,16563.2,16571.46,16562.0,16566.95,388.74309
2023-01-01 16:10:00,16566.95,16567.34,16558.27,16562.45,313.49433
2023-01-01 16:15:00,16562.45,16572.88,16562.45,16572.27,420.21285
2023-01-01 16:20:00,16572.72,16572.72,16564.51,16570.86,292.56752
2023-01-01 16:25:00,16571.31,16579.46,16568.64,16577.68,460.13373
2023-01-01 16:30:00,16578.16,16584.3,16572.18,16579.27,420.61134
2023-01-01 16:35:00,16579.27,16581.04,16572.59,16573.16,288.37481
2023-01-01 16:40:00,16573.16,16573.78,16559.56,16566.21,444.74443
2023-01-01 16:45:00,16565.74,16573.6,16563.2,16569.8,308.48771
2023-01-01 16:50:00,16569.66,16570.56,16561.32,16562.83,205.45756
2023-01-01 16:55:00,16562.52,16569.65,16562.11,16565.14,381.95788
2023-01-01 17:00:00,16565.13,16571.15,16562.51,16567.23,367.78219
2023-01-01 17:05:00,16567.23,16572.0,16564.56,16570.85,327.74891
2023-01-01 17:10:00,16571.08,16571.38,16565.87,16570.23,223.56723
2023-01-01 17:15:00,16570.23,16580.0,16569.13,16577.08,496.80473
2023-01-01 17:20:00,16576.58,16591.0,16575.67,16586.49,716.38317
2023-01-01 17:25:00,16586.49,16596.64,16580.6,16582.65,724.85267
2023-01-01 17:30:00,16582.65,16589.52,16574.39,16575.66,391.22404
2023-01-01 17:35:00,16575.66,16579.8,16572.11,16578.03,277.47405
2023-01-01 17:40:00,16578.03,16585.56,16576.9,16584.08,300.71105
2023-01-01 17:45:00,16584.56,16586.5,16577.96,16580.86,294.89598
2023-01-01 17:50:00,16580.85,16585.92,16576.34,16576.64,372.27538
2023-01-01 17:55:00,16576.64,16582.37,16576.35,16578.85,220.68414
2023-01-01 18:00:00,16579.25,16600.0,16578.85,16595.81,626.99721
2023-01-01 18:05:00,16594.9,16602.64,16589.51,16595.75,520.69383
2023-01-01 18:10:00,16595.27,16603.89,16588.03,16593.29,536.11804
2023-01-01 18:15:00,16592.74,16595.87,16587.49,16589.52,245.86661
2023-01-01 18:20:00,16589.15,16595.28,16587.02,16593.33,260.94457
2023-01-01 18:25:00,16592.88,16594.91,16589.25,16594.11,205.07243
2023-01-01 18:30:00,16593.68,16598.77,16589.52,16598.61,341.44387
2023-01-01 18:35:00,16598.15,16599.34,16591.82,16596.35,291.68261
2023-01-01 18:40:00,16596.34,16599.0,16594.44,16596.1,253.03816
2023-01-01 18:45:00,16596.1,16598.1,16586.2,16587.51,315.76787
2023-01-01 18:50:00,16586.95,16594.19,16586.93,16590.92,319.8468
2023-01-01 18:55:00,16590.57,16592.58,16586.55,16591.88,228.90045
2023-01-01 19:00:00,16591.35,16603.49,16591.34,16596.95,413.42768
2023-01-01 19:05:00,16596.95,16606.8,16596.56,16601.28,303.46056
2023-01-01 19:10:00,16601.28,16607.8,16599.19,16606.72,379.39801
2023-01-01 19:15:00,16607.39,16619.65,16601.47,16613.23,794.57645
2023-01-01 19:20:00,16612.77,16614.66,16602.68,16607.66,310.51659
2023-01-01 19:25:00,16607.33,16623.65,16606.55,16618.35,447.64661
2023-01-01 19:30:00,16617.84,16622.91,16610.0,16614.71,422.28918
2023-01-01 19:35:00,16614.28,16621.41,16612.87,16618.46,209.07947
2023-01-01 19:40:00,16618.87,16623.17,16613.34,16614.28,280.4574
2023-01-01 19:45:00,16614.28,16614.94,16604.31,16607.08,363.25297
2023-01-01 19:50:00,16606.61,16611.02,16603.49,16603.49,297.77342
2023-01-01 19:55:00,16603.86,16605.56,16592.76,16603.08,487.86189
2023-01-01 20:00:00,16603.53,16609.32,16600.55,16608.44,406.05136
2023-01-01 20:05:00,16608.73,16610.23,16601.78,16602.13,288.3238
2023-01-01 20:10:00,16602.82,16612.21,16601.98,16607.96,392.70515
2023-01-01 20:15:00,16607.96,16615.35,16607.91,16614.03,378.03183
2023-01-01 20:20:00,16614.47,16624.08,16610.54,16620.86,390.22923
2023-01-01 20:25:00,16620.86,16628.0,16613.03,16616.08,452.75047
2023-01-01 20:30:00,16616.08,16624.19,16613.93,16619.86,307.85527
2023-01-01 20:35:00,16620.28,16623.13,16615.41,16616.98,285.68083
2023-01-01 20:40:00,16616.12,16621.25,16607.93,16609.34,368.76306
2023-01-01 20:45:00,16609.89,16611.14,16605.0,16609.14,332.39341
2023-01-01 20:50:00,16609.66,16614.25,16608.28,16608.57,227.91774
2023-01-01 20:55:00,16608.96,16609.6,16601.04,16604.51,358.35103
2023-01-01 21:00:00,16604.51,16608.31,16596.87,16598.31,406.60127
2023-01-01 21:05:00,16598.31,16604.15,16592.63,16593.73,423.74576
2023-01-01 21:10:00,16593.73,16600.6,16593.25,16596.03,360.6181
2023-01-01 21:15:00,16595.56,16605.47,16595.44,16603.9,264.91203
2023-01-01 21:20:00,16603.9,16605.0,16598.9,16599.68,217.71822
2023-01-01 21:25:00,16600.11,16603.0,16598.47,16601.35,254.65597
2023-01-01 21:30:00,16601.8,16602.22,16596.99,16597.48,224.02803
2023-01-01 21:35:00,16597.48,16605.52,16597.0,16603.19,376.29564
2023-01-01 21:40:00,16603.19,16604.04,16599.67,16600.96,249.18119
2023-01-01 21:45:00,16601.33,16605.11,16600.0,16604.17,285.59116
2023-01-01 21:50:00,16603.75,16608.42,16603.11,16608.05,256.49462
2023-01-01 21:55:00,16607.69,16608.83,16603.99,16606.68,336.93605
2023-01-01 22:00:00,16607.02,16613.85,16606.53,16611.63,315.28584
2023-01-01 22:05:00,16611.63,16612.15,16605.27,16605.84,287.8367
2023-01-01 22:10:00,16605.55,16605.95,16595.73,16597.67,373.50741
2023-01-01 22:15:00,16597.67,16598.7,16586.24,16593.62,450.27244
2023-01-01 22:20:00,16593.62,16600.99,16593.23,16596.97,241.12373
2023-01-01 22:25:00,16596.97,16597.8,16594.06,16595.55,217.42516
2023-01-01 22:30:00,16595.55,16598.14,16592.24,16592.73,202.21426
2023-01-01 22:35:00,16592.53,16596.39,16592.52,16594.1,274.83142
2023-01-01 22:40:00,16594.1,16600.62,16592.88,16599.89,383.26627
2023-01-01 22:45:00,16600.26,16601.17,16595.37,16598.56,269.25038
2023-01-01 22:50:00,16598.98,16602.97,16595.08,16596.78,487.90098
2023-01-01 22:55:00,16596.23,16602.85,16593.03,16602.12,187.28202
2023-01-01 23:00:00,16602.39,16603.83,16600.94,16601.74,172.68144
2023-01-01 23:05:00,16602.29,16617.03,16600.8,16615.74,374.831
2023-01-01 23:10:00,16615.74,16625.0,16615.24,16617.96,487.37153
2023-01-01 23:15:00,16617.71,16621.97,16612.08,16616.86,276.04797
2023-01-01 23:20:00,16617.06,16621.0,16614.1,16616.78,247.32603
2023-01-01 23:25:00,16616.78,16617.41,16604.65,16608.6,319.96858
2023-01-01 23:30:00,16608.0,16619.2,16608.0,16613.18,380.79702
2023-01-01 23:35:00,16613.18,16613.77,16602.61,16610.15,398.51811
2023-01-01 23:40:00,16610.64,16616.73,16607.64,16609.04,369.67497
2023-01-01 23:45:00,16608.57,16609.05,16603.31,16604.82,228.21337
2023-01-01 23:50:00,16605.23,16611.35,16604.27,16609.8,220.4789
2023-01-01 23:55:00,16609.48,16621.44,16609.19,16616.75,370.70603
2023-01-02 00:00:00,16617.17,16624.87,16616.75,16620.23,380.81054
2023-01-02 00:05:00,16620.23,16629.05,16615.53,16618.12,480.00633
2023-01-02 00:10:00,16618.12,16619.85,16610.03,16612.62,315.06587
2023-01-02 00:15:00,16612.62,16614.43,16598.3,16599.38,374.4542
2023-01-02 00:20:00,16599.38,16602.35,16596.01,16599.77,333.57696
2023-01-02 00:25:00,16599.77,16602.85,16587.82,16588.45,426.31149
2023-01-02 00:30:00,16588.45,16598.04,16584.41,16595.65,479.1137
2023-01-02 00:35:00,16595.99,16599.35,16585.14,16587.28,308.43881
2023-01-02 00:40:00,16587.67,16594.0,16584.53,16593.31,344.10068
2023-01-02 00:45:00,16593.32,16594.47,16590.69,16592.65,230.68019
2023-01-02 00:50:00,16592.65,16593.0,16584.63,16585.09,244.92059
2023-01-02 00:55:00,16585.09,16593.5,16581.25,16588.35,409.59012
2023-01-02 01:00:00,16587.97,16589.2,16576.86,16581.79,423.72389
2023-01-02 01:05:00,16581.79,16583.91,16553.25,16559.97,1782.48043
2023-01-02 01:10:00,16559.45,16571.7,16556.95,16567.52,538.0382
2023-01-02 01:15:00,16567.52,16567.84,16548.7,16560.02,818.44129
2023-01-02 01:20:00,16560.02,16564.86,16549.65,16564.86,465.44759
2023-01-02 01:25:00,16564.86,16570.0,16562.18,16568.83,323.10541
2023-01-02 01:30:00,16568.34,16572.13,16563.04,16572.13,310.77342
2023-01-02 01:35:00,16572.13,16574.87,16570.0,16570.42,247.34175
2023-01-02 01:40:00,16570.42,16571.99,16566.47,16570.24,232.81398
2023-01-02 01:45:00,16569.84,16571.91,16567.59,16568.71,206.87484
2023-01-02 01:50:00,16568.93,16570.46,16567.66,16569.41,170.89844
2023-01-02 01:55:00,16569.11,16570.12,16564.31,16565.04,271.91519
2023-01-02 02:00:00,16565.03,16574.38,16555.0,16571.95,522.88279
2023-01-02 02:05:00,16571.92,16576.0,16570.61,16572.58,212.82175
2023-01-02 02:10:00,16572.82,16577.48,16571.1,16576.28,297.95121
2023-01-02 02:15:00,16576.28,16579.05,16575.6,16576.72,182.55104
2023-01-02 02:20:00,16576.72,16580.31,16573.64,16576.99,317.79267
2023-01-02 02:25:00,16576.99,16579.79,16574.62,16577.35,260.73773
2023-01-02 02:30:00,16577.27,16579.15,16575.39,16578.62,185.25122
2023-01-02 02:35:00,16578.67,16579.78,16575.0,16577.33,227.2989
2023-01-02 02:40:00,16577.33,16579.72,16576.9,16578.79,172.30154
2023-01-02 02:45:00,16578.79,16587.38,16578.53,16586.93,252.69156
2023-01-02 02:50:00,16586.93,16593.71,16586.35,16592.88,278.55599
2023-01-02 02:55:00,16593.71,16595.92,16587.15,16587.85,239.57931
2023-01-02 03:00:00,16587.99,16592.88,16586.56,16592.25,250.91656
2023-01-02 03:05:00,16592.2,16594.99,16590.42,16593.41,157.36694
2023-01-02 03:10:00,16593.41,16594.4,16588.59,16589.38,219.06811
2023-01-02 03:15:00,16589.63,16591.68,16586.43,16587.93,202.06208
2023-01-02 03:20:00,16588.09,16592.0,16584.59,16585.03,280.93553
2023-01-02 03:25:00,16585.03,16585.03,16581.8,16584.06,230.46145
2023-01-02 03:30:00,16583.83,16598.21,16583.22,16597.6,461.59834
2023-01-02 03:35:00,16597.6,16611.0,16597.12,16608.4,442.80151
2023-01-02 03:40:00,16608.81,16611.0,16605.86,16606.97,231.90889
2023-01-02 03:45:00,16607.06,16619.44,16602.23,16617.87,420.90905
2023-01-02 03:50:00,16617.87,16707.25,16614.71,16695.43,2343.10751
2023-01-02 03:55:00,16695.82,16695.99,16652.07,16661.94,952.99951
2023-01-02 04:00:00,16662.38,16674.34,16658.11,16664.22,665.77294
2023-01-02 04:05:00,16664.61,16674.84,16648.7,16649.39,583.19885
2023-01-02 04:10:00,16649.39,16653.19,16640.54,16645.92,454.54025
2023-01-02 04:15:00,16646.04,16652.76,16635.25,16642.31,572.22707
2023-01-02 04:20:00,16642.78,16653.14,16635.35,16635.95,438.86673
2023-01-02 04:25:00,16635.95,16643.58,16633.54,16640.79,347.43828
2023-01-02 04:30:00,16640.79,16650.0,16638.55,16646.69,313.954
2023-01-02 04:35:00,16646.66,16650.56,16629.29,16635.26,418.49218
2023-01-02 04:40:00,16635.26,16639.41,16630.21,16634.04,287.28267
2023-01-02 04:45:00,16633.93,16640.76,16630.6,16638.11,279.76765
2023-01-02 04:50:00,16638.02,16642.31,16634.5,16635.99,328.40726
2023-01-02 04:55:00,16635.99,16640.52,16632.23,16639.44,293.44657
2023-01-02 05:00:00,16639.74,16642.31,16634.9,16641.57,342.79519
2023-01-02 05:05:00,16641.24,16644.32,16622.54,16630.35,429.99224
2023-01-02 05:10:00,16630.35,16633.71,16627.56,16629.79,288.1852
2023-01-02 05:15:00,16630.07,16631.11,16619.65,16620.88,375.31105
2023-01-02 05:20:00,16620.88,16631.73,16619.44,16631.45,322.00383
2023-01-02 05:25:00,16631.45,16634.96,16630.12,16634.53,252.38955
2023-01-02 05:30:00,16634.53,16634.71,16622.91,16628.27,278.18224
2023-01-02 05:35:00,16628.27,16643.38,16625.19,16643.06,692.10592
2023-01-02 05:40:00,16642.81,16657.14,16641.52,16655.57,714.87835
2023-01-02 05:45:00,16655.92,16658.34,16655.0,16657.62,516.80496
2023-01-02 05:50:00,16657.84,16662.94,16648.13,16649.98,504.94556
2023-01-02 05:55:00,16650.27,16650.87,16645.35,16647.58,259.18993
2023-01-02 06:00:00,16648.37,16651.74,16647.9,16649.48,191.49983
2023-01-02 06:05:00,16649.48,16657.98,16649.2,16656.68,281.82515
2023-01-02 06:10:00,16656.33,16663.27,16650.48,16651.76,388.36292
2023-01-02 06:15:00,16651.44,16655.36,16649.55,16654.94,218.95308
2023-01-02 06:20:00,16654.74,16661.15,16652.92,16654.44,287.23675
2023-01-02 06:25:00,16654.07,16654.44,16647.38,16647.91,208.25396
2023-01-02 06:30:00,16648.24,16649.03,16640.0,16642.27,316.33382
